単語,観点,関連語
グリーン投資,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"環境,  可再生エネルギー,  CO2削減,  気候変動,  サステナビリティ,  再生可能エネルギー,  カーボンオフセット,  温室効果ガス,  グリーンテクノロジー,  バイオマス"
グリーン投資,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"再生可能エネルギー,  カーボンオフセット,  持続可能性,  グリーンファイナンス,  環境保護,  再生可能資源,  エコイノミー,  持続可能な開発,  温室効果ガス,  気候変動"
グリーン投資,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"影響,  環境,  再生可能エネルギー,  カーボンフットプリント,  サステナビリティ,  クリーンエネルギー,  持続可能性,  グリーンテクノロジー,  温室効果ガス,  エコロジカル"
グリーン投資,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"再生可能エネルギー,  環境保護,  サステナビリティ,  カーボンニュートラル,  グリーンテクノロジー,  持続可能性,  バイオマス,  クリーンエネルギー,  サーキュラーエコノミー,  ローカルフード"
グリーン経済,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"環境,  持続可能性,  再生可能エネルギー,  循環経済,  気候変動,  環境保護,  エコロジー,  バイオマス,  カーボンフットプリント,  リサイクル"
グリーン経済,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"環境保護,  再生可能エネルギー,  持続可能性,  削減,  バイオマス,  リサイクル,  カーボンオフセット,  持続可能な開発,  環境負荷,  エコロジカル設計"
グリーン経済,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"事業,  環境保護,  再生可能エネルギー,  持続可能性,  削減,  リサイクル,  カーボンフットプリント,  エコロジカル,  サステナビリティ,  資源管理"
グリーン経済,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"グリーン,  環境,  再生可能エネルギー,  持続可能性,  カーボンニュートラル,  リサイクル,  資源管理,  エコフレンドリー,  削減,  適正使用"
環境配慮,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"環境,  持続可能性,  森林,  気候変動,  廃棄物,  再生可能エネルギー,  汚染,  生態系,  環境問題,  資源管理"
環境配慮,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"エネルギー, 廃棄物, 再生可能エネルギー, 環境保護, 温室効果ガス, 廃棄物削減, 循環型社会, 地球温暖化, 生態系, バイオマス"
環境配慮,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"環境保護,  再生可能エネルギー,  持続可能性,  リサイクル,  森林伐採,  気候変動,  大気汚染,  生態系,  海洋汚染,  自然資源"
環境配慮,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"環境保護,  再生可能エネルギー,  削減,  リサイクル,  持続可能,  グリーンテクノロジー,  カーボンフットプリント,  森林保護,  環境影響評価,  エコフレンドリー"
サステナブル経済,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"自然,  生態系,  グリーンエネルギー,  リサイクル,  持続可能性,  環境保護,  カーボンオフセット,  持続不可能,  大気汚染,  持続可能"
サステナブル経済,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"環境保護,  再生可能エネルギー,  バイオマス,  循環経済,  持続可能性,  グリーンビジネス,  リサイクル,  カーボンオフセット,  エコロジカルフットプリント,  リニューアブルエネルギー"
サステナブル経済,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"事柄,  事象,  現象,  自然,  生物,  社会活動,  産業,  物質,  天候  , sustainability,  economy,  impact,  environment,  biodiversity,  community,  industry,  resources,  climate"
サステナブル経済,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"環境保護,  再生可能エネルギー,  リサイクル,  持続可能性,  グリーンビジネス,  カーボンオフセット,  エコロジカルフットプリント,  バイオマス,  フェアトレード,  コーポレートソーシャルレスポンシビリティ"
グリーンテクノロジー,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"グリーンテクノロジー,  環境保護,  再生可能エネルギー,  持続可能性,  エコシステム,  バイオディーゼル,  ソーラーパネル,  リサイクル,  エコフレンドリー,  カーボンニュートラル"
グリーンテクノロジー,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"持続可能性,  再生可能エネルギー,  カーボンフットプリント,  リサイクル,  エネルギー効率,  水資源,  持続可能な開発,  環境保護,  グリーンビルディング,  大気汚染"
グリーンテクノロジー,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"エネルギー効率,  再生可能エネルギー,  持続可能性,  環境保護,  グリッド接続,  電動車,  循環型経済,  生物多様性,  ゼロエミッション,  地球温暖化"
グリーンテクノロジー,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"持続可能性,  再生可能エネルギー,  クリーンテック,  エコフレンドリー,  グリーンビルディング,  環境保護,  循環経済,  カーボンニュートラル,  バイオディーゼル,  リサイクル"
クリーン技術,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"技術,  環境,  イノベーション,  再生可能エネルギー,  持続可能性,  汚染,  レサイクル,  エコロジー,  グリーン,  資源効率"
クリーン技術,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),排出削減、リサイクル、再利用、省エネルギー、環境負荷、持続可能性、廃棄物処理、二酸化炭素削減、再生可能エネルギー、環境保護
クリーン技術,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"クリーン技術, 環境保護, 再生可能エネルギー, 廃棄物削減, 省エネルギー, 大気汚染, リサイクル, 持続可能性, 排出削減, 環境規制"
クリーン技術,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"クリーンエネルギー,  再生可能エネルギー,  持続可能性,  環境保護,  CO2削減,  リサイクル,  環境規制,  非化石燃料,  温室効果ガス,  環境配慮"
再エネ技術,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"再生可能エネルギー,  温室効果ガス,  持続可能性,  クリーンエネルギー,  炭素排出,  グリーンテクノロジー,  エコノミー,  気候変動,  イノベーション,  グリッド統合"
再エネ技術,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"再エネルギー,  太陽光発電,  風力発電,  蓄電技術,  グリッド接続,  廃棄物削減,  持続可能性,  インフラ整備,  システム効率,  普及促進"
再エネ技術,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"再生可能エネルギー,  ソーラーパネル,  風力発電,  グリッド接続,  貯蔵技術,  太陽光発電,  電力需要,  グリーンエネルギー,  バイオマス,  エネルギー効率"
再エネ技術,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"再生可能エネルギー,  太陽光発電,  風力発電,  バイオマス,  水力発電,  地熱,  潮力,  グリッド連携,  貯蔵技術,  スマートグリッド"
脱プラスチック,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"環境,  プラスチック,  汚染,  リサイクル,  海洋,  マイクロプラスチック,  化石燃料,  持続可能性,  ポリエチレン,  プラスチックフリー"
脱プラスチック,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"廃プラスチック,  リサイクル,  環境問題,  持続可能性,  海洋汚染,  再利用,  環境保護,  マイクロプラスチック,  資源枯渇,  環境規制"
脱プラスチック,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"プラスチック,  環境,  マイクロプラスチック,  リサイクル,  水質汚染,  海洋生物,  化石燃料,  持続可能性,  ポリエチレン,  環境法規"
脱プラスチック,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"リサイクル,  バイオマス,  環境保護,  再生可能エネルギー,  リユース,  ゼロウェイスト,  サステナビリティ,  エコフレンドリー,  カーボンフットプリント,  バイオデグレータブル"
気候財政,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"気候変動,  財政支出,  エネルギー政策,  経済成長,  環境保護,  持続可能性,  森林伐採,  温室効果ガス,  再生可能エネルギー,  地球温暖化"
気候財政,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"気候変動,  カーボンニュートラル,  再生可能エネルギー,  持続可能性,  環境保護,  グリーンテクノロジー,  エコロジカルフットプリント,  気候変動適応,  温室効果ガス,  グリーンファイナンス"
気候財政,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"気候変動,  財政赤字,  環境保護,  地球温暖化,  経済成長,  温室効果ガス,  持続可能性,  グリーンエネルギー,  森林伐採,  カーボンオフセット"
気候財政,対策 (事柄/事象/現象/自然/物質/社会活動/産業/組織/制度/生活/人造物),"気候変動,  温室効果ガス,  再生可能エネルギー,  持続可能性,  カーボンオフセット,  バイオマス,  グリーンテクノロジー,  持続可能な開発,  エコフレンドリー,  レジリエンス"
気候資金,背景 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"気候変動,  温室効果ガス,  持続可能性,  再生可能エネルギー,  森林破壊,  経済成長,  現地コミュニティ,  グリーンテクノロジー,  海洋汚染,  絶滅危惧種"
気候資金,課題 (事柄/事象/現象/人体・生理・病気/自然/生物/生活/社会活動/組織/産業/制度),"資金,  エコシステム,  再生可能エネルギー,  治水,  持続可能性,  需要削減,  森林保護,  経済成長,  脱炭素化,  災害対策"
気候資金,影響 (事柄/事象/現象/自然/生物/社会活動/産業/物質/天候),"気候変動,  温暖化,  極端気象,  海面上昇,  炭素排出,  持続可能性,  生態系,  農業,  エネルギー効率,  森林保護"
