単語,観点,関連語
気候アクション,経済,"気候変動,  温室効果ガス,  再生可能エネルギー,  カーボンオフセット,  持続可能性,  グリーンテクノロジー,  ローカルフード,  グリーンビジネス,  クリーンエネルギー,  サステナビリティ"
気候アクション,国際比較,"気候変動,  温室効果ガス,  再生可能エネルギー,  持続可能性,  カーボンニュートラル,  持続可能な開発目標,  環境保護,  持続可能な都市,  グリーンテクノロジー,  持続可能な生活"
気候アクション,行動,"気候変動,  再生可能エネルギー,  温室効果ガス,  持続可能性,  リサイクル,  グリーンテクノロジー,  森林保護,  削減,  海洋保護,  カーボンオフセット"
気候アクション,環境負荷,"気候変動,  温室効果ガス,  再生可能エネルギー,  持続可能性,  バイオマス,  電気自動車,  カーボンニュートラル,  森林破壊,  海洋酸性化,  水資源管理"
気候行動,背景,"気候変動,  温室効果ガス,  再生可能エネルギー,  持続可能性,  森林保護,  再利用,  環境保護,  地球温暖化,  絶滅危惧種,  環境汚染"
気候行動,課題,"気候変動,  温室効果ガス,  再生可能エネルギー,  持続可能性,  森林伐採,  海洋酸性化,  地球温暖化,  カーボンフットプリント,  パリ協定,  リサイクル"
気候行動,影響,"気候変動,  温室効果ガス,  持続可能性,  カーボンフットプリント,  再生可能エネルギー,  森林保護,  絶滅危惧種,  海面上昇,  水資源管理,  地球温暖化"
気候行動,対策,"持続可能性,  再生可能エネルギー,  温室効果ガス,  気候変動,  再利用,  グリーンテクノロジー,  バイオマス,  ゼロエミッション,  持続可能な開発,  カーボンニュートラル"
気候行動,要因,"気候変動,  温室効果ガス,  再生可能エネルギー,  持続可能性,  森林伐採,  経済成長,  持続可能な開発,  環境保護,  カーボンオフセット,  気候危機"
気候行動,評価,"気候変動,  温室効果ガス,  再生可能エネルギー,  持続可能性,  カーボンニュートラル,  持続可能な開発目標,  森林保護,  気候適応,  循環経済,  パリ協定"
気候行動,持続可能性,"持続可能性,  温室効果ガス,  再生可能エネルギー,  バイオマス,  ゼロエミッション,  グリーンテクノロジー,  ローカルフード,  リサイクル,  カーボンニュートラル,  持続可能な開発"
気候行動,技術,"気候変動,  再生可能エネルギー,  カーボンオフセット,  持続可能性,  グリーンテクノロジー,  エコロジカルフットプリント,  リサイクリング,  ゼロエミッション,  森林保護,  サステナビリティ"
気候行動,経済,"経済,  環境税,  再生可能エネルギー,  カーボンオフセット,  グリーンテクノロジー,  持続可能性,  クリーンエネルギー,  カーボンプライシング,  ローカルフード,  コーポレートソーシャルリスポンシビリティ"
気候行動,国際比較,"気候変動,  温室効果ガス,  再生可能エネルギー,  持続可能性,  パリ協定,  森林保護,  再利用,  カーボンオフセット,  リサイクル,  持続可能な開発"
気候行動,行動,"気候変動,  温室効果ガス,  再生可能エネルギー,  持続可能性,  森林保護,  カーボンオフセット,  リサイクル,  環境保護,  カーボンフットプリント,  持続可能な開発"
気候行動,環境負荷,"温室効果ガス,  持続可能性,  再生可能エネルギー,  持続可能な開発,  バイオ燃料,  カーボンフットプリント,  森林破壊,  水資源管理,  気候変動,  生態系保護"
エアロゾル,背景,分散、粒子、大気、化学反応、浮遊、微粒子、環境、健康、排出源、吸入
エアロゾル,課題,"微粒子,  分散,  浮遊,  噴射,  放射,  拡散,  濃度,  吸入,  健康被害,  環境影響"
エアロゾル,影響,"エアロゾル,  大気汚染,  気候変動,  PM2.5,  光散乱,  熱吸収,  化学反応,  病気,  浮遊粒子,  地球温暖化"
エアロゾル,対策,"マスク,  換気,  除菌,  消毒,  保湿,  フィルター,  換気扇,  空気清浄機,  防護服,  ウイルス"
エアロゾル,要因,"気温, 湿度, 風速, 微粒子, 汚染物質, 大気圧, 拡散, 密閉された空間, 気流, 沈着"
エアロゾル,評価,"微粒子,  浮遊粒子,  粒子径,  分散度,  空気中懸濁粒子,  流体力学,  吸引力,  拡散係数,  気相中粒子,  衝突頻度"
エアロゾル,持続可能性,"持続性,  粒子,  大気,  分散,  蒸発,  沈着,  拡散,  監視,  環境,  健康"
エアロゾル,技術,"エアロゾル,  分散度,  噴霧,  拡散,  凝縮核,  流体力学,  ドロップレット,  衝突,  拡散器,  燃焼"
エアロゾル,経済,"需要,  供給,  市場価格,  製造コスト,  輸出入,  競争,  需要予測,  貿易政策,  販売促進,  市場シェア"
エアロゾル,国際比較,"エアロゾル,  大気中,  汚染,  温室効果ガス,  粒子,  環境,  化学物質,  健康影響,  火山活動,  観測データ"
エアロゾル,行動,"拡散,  沈着,  流体力学,  粒子径,  濃度,  微粒子,  大気中,  偏光,  弥散,  爆発"
エアロゾル,環境負荷,"排出源,  大気中懸濁粒子,  光化学スモッグ,  酸性雨,  オゾン層破壊,  窒素酸化物,  揮発性有機化合物,  光化学反応,  二次エアロゾル,  パーティキュレート matter"
自然災害,背景,"洪水,  地震,  嵐,  土砂災害,  台風,  噴火,  震災,  火山噴火,  暴風雨,  雪崩"
自然災害,課題,"洪水,  地震,  台風,  噴火,  土砂崩れ,  雷雨,  避難,  救助,  被害,  予防"
自然災害,影響,"洪水,  地震,  嵐,  土砂崩れ,  津波,  塩害,  避難,  被害,  救援活動,  復興"
自然災害,対策,"備蓄,  防災,  避難,  非常用品,  避難所,  避難計画,  防災訓練,  避難指示,  防災グッズ,  避難経路"
自然災害,要因,"洪水,  地震,  颱風,  噴火,  土砂崩れ,  死火山,  津波,  台風,  火山,  雹"
自然災害,評価,"被災者数,  被害総額,  震度,  洪水,  地盤沈下,  避難所,  復興支援,  防災対策,  避難指示,  被害状況"
自然災害,持続可能性,"持続可能性,  自然災害,  災害対策,  予防,  被害軽減,  復旧,  防災訓練,  緊急避難,  危機管理,  災害復興"
自然災害,技術,"津波,  地震,  避難,  防災,  地盤沈下,  避難所,  避難経路,  避難計画,  避難訓練,  防災グッズ"
自然災害,経済,"洪水,  地震,  豪雨,  農地,  被害,  保険,  賠償,  被災地,  復旧,  防災"
自然災害,国際比較,"洪水,  地震,  ハリケーン,  噴火,  台風,  干ばつ,  地滑り,  熱波,  雷雨,  サイクロン"
自然災害,行動,"津波,  雷雨,  地震,  洪水,  嵐,  土砂崩れ,  火山噴火,  降雪,  熱波,  岩盤崩れ"
自然災害,環境負荷,"洪水,  地震,  嵐,  暴風,  土砂崩れ,  津波,  がけ崩れ,  干ばつ,  土地沈下,  雹"
環境負荷,背景,"地球温暖化,  持続可能性,  再生可能エネルギー,  廃棄物削減,  生態系破壊,  持続可能な開発,  バイオデバイス,  環境保護,  気候変動,  グリーンテクノロジー"
環境負荷,課題,"資源枯渇,  気候変動,  生物多様性,  排出ガス,  プラスチック廃棄物,  持続可能性,  森林破壊,  水質汚染,  土壌劣化,  先進技術"
環境負荷,影響,"温室効果ガス,  持続可能性,  再生可能エネルギー,  生態系,  環境保護,  持続可能な開発,  バイオデバイス,  森林破壊,  廃棄物削減,  地球温暖化"
環境負荷,対策,省エネ、 再生可能エネルギー、 リサイクル、CO2削減、持続可能性、廃棄物削減、バイオデグラダブル、カーボンフットプリント、環境保護、エコロジカル
環境負荷,要因,"排出,  消費,  資源,  輸送,  化石燃料,  エネルギー効率,  再生可能エネルギー,  持続可能,  循環経済,  バイオマス"
環境負荷,評価,環境、負荷、評価、関係、語彙、排出、温室効果ガス、再生可能エネルギー、廃棄物、生態系
環境負荷,持続可能性,"環境,  負荷,  持続可能性,  関係,  語彙,  環境負荷,  持続,  可能性,  持続可能,  持続可能な"
環境負荷,技術,"持続可能性,  再生可能エネルギー,  バイオマス,  リサイクル,  グリーンテクノロジー,  ゼロエミッション,  カーボンフットプリント,  エコロジカルフットプリント,  循環型社会,  持続可能な開発"
環境負荷,経済,"石油,  CO2排出,  再生可能エネルギー,  持続可能性,  リサイクル,  カーボンオフセット,  持続可能な開発,  グリーンエネルギー,  持続可能な消費,  生態系保全"
環境負荷,国際比較,"環境,  負荷,  国際,  比較,  関係,  語彙,  環境負荷,  国際比較,  国際関係,  比較研究"
環境負荷,行動,省エネ、リサイクル、エコバッグ、再生資源、CO2排出、廃棄物削減、再利用、バイオディーゼル、エコロジカルフットプリント、再生可能エネルギー
環境負荷,環境負荷,"環境,  資源,  CO2排出,  持続可能性,  温室効果ガス,  再生可能エネルギー,  汚染,  バイオディバーシティ,  森林破壊,  海洋汚染"
IPCC,背景,"IPCC, 気候変動, 科学, 気候, 報告書, 国連, パリ協定, 環境, 影響, 持続可能"
IPCC,課題,"気候変動,  温室効果ガス,  持続可能性,  二酸化炭素,  森林減少,  海面上昇,  水資源,  食糧安全保障,  持続可能な開発,  化石燃料"
IPCC,影響,"気候変動,  二酸化炭素,  世界気候システム,  温暖化,  北極氷,  海面上昇,  気温上昇,  気候予測,  結果報告,  持続可能な"
IPCC,対策,"削減,  温室効果ガス,  持続可能,  再生可能エネルギー,  森林保護,  適応,  脱炭素化,  気候変動,  パリ協定,  再利用"
IPCC,要因,"温暖化,  温室効果ガス,  化石燃料,  森林破壊,  持続可能性,  気候変動,  二酸化炭素,  地球温暖化,  海面上昇,  環境保護"
IPCC,評価,"評価,  IPCC,  気候変動,  レポート,  科学的,  報告,  リスク,  予測,  影響,  対策"
